Description,Subject,sentiment,tag
"Hot favorite brands in the western wear category are Mango , Boohoo , ForeverNew , French Connection , and QuirkBox. In the Indian ethnic wear category , Shehla Khan , Outhouse and Valliyan , Samant Chauhan , Surendri , and Aharin are the top performers on rent.",,1,['']
Amazing leave application I have been switching over to this application instead of roposo for a long time now it is really good,,2,['Amazing leave application I have been switching over to this application instead of roposo for a long time now it is really good']
Nice,,2,['Nice']
"The company is also wooing the wedding space. If a dress from their wedding collection doesnât fit , the customer can inform the company within 12 hours and they will try to re-fit as per size or send another dress. Otherwise , she can request for a full refund.",,1,"[' Otherwise , she can request for a full refund']"
,,-1,[]
Amazing,,2,['Amazing']
,,-1,[]
,,-1,[]
"So , next time you want to look like a celebrity or find out celebrity fashion secrets- look no further than Flyrobe that provides you products on rent! Now with Flyrobe , you won't say 'I have nothing to wear' ever again.",,1,['']
"A woman proposes to her boyfriend in a beautiful outfit , and he says yes. He , of course , may not know that the pretty lady has dressed up in rented clothes to impress him. But the love story has one more protagonist.",,2,['']
I like shervani on this app . Bcz shervani is very costly and quite hard to gain . I searched in voonik and koovs too but got the best one here itself!,,2,[' Bcz shervani is very costly and quite hard to gain ']
"I was surprised and my office colleagues also equally surprised at the quality and the great clothes that I got from flyrobe on rent , just better than voonik and koovs! Such an great application our guys have provided.",,2,['']
"Flyrobe is India's largest fashion rental platform. From brunches to official lunches , club nights to weddings , you can rent designer wear and premium brands at a fraction of their retail price and enjoy the benefits of this app.",,2,['']
The services and benefits are very good from flyrobe online shopping app. Very much impressed with all the services provided by this online app much better than koovs! And is an excellent app!,,2,"['The services and benefits are very good from flyrobe online shopping app', ' Very much impressed with all the services provided by this online app much better than koovs! And is an excellent app!']"
"The huge collection and wide variety of clothing and different kinds of products on rent , this onkine shopping app has something very difficult to find in koovs and voonik! They are just amazing and excellent!",,2,"['The huge collection and wide variety of clothing and different kinds of products on rent , this onkine shopping app has something very difficult to find in koovs and voonik! They are just amazing and excellent!']"
I must say that I am delighted and I tried hard to find an online fashion shopping app that works this way smoothly and provides you clothes and accessories on rental basis and the qualtiy is too awesome!,,2,['I must say that I am delighted and I tried hard to find an online fashion shopping app that works this way smoothly and provides you clothes and accessories on rental basis and the qualtiy is too awesome!']
"From easy purchasing to quick delivery , everything is so good and excellent about this online shopping app! You can get clothes and many more products on rent at a reasonable cost too.",,2,['']
I like you these app,,2,['I like you these app']
"Other apps like koovs , voonik , myntra have disappointed me in online shopping and provided me worst quality clothes . It's nice that this app isnt like them thank you flyrobe for clothes on rent.",Nice app,1,"['Other apps like koovs , voonik , myntra have disappointed me in online shopping and provided me worst quality clothes ']"
"I always get clothes and many other products from this online app for rent on all the occasions , functions and parties. This app never leaves me disappointed and keeps me always amazed!",,2,"['I always get clothes and many other products from this online app for rent on all the occasions , functions and parties']"
Now you can rent clothes at the comfort of your home rather than wasting hours at the market! So Just get this app and start enjoying the benefits. The best app you will find on the internet.,Thanks,2,['']
"I am using flyrobe for rented clothes from a long time , I have used this app for all the occasions and the services are very good. Best rental app online ever!",,2,"['I am using flyrobe for rented clothes from a long time , I have used this app for all the occasions and the services are very good', ' Best rental app online ever!']"
"Flyrobe fashion shopping app has the cool section with information about latest styles and trends , called #Flyrobe says. And you can get clothes at rent at a cheaper cost.",Sohail,2,['']
Saturday night it was so much chilling everyone loved whatever we were wearing that we got on rent from flyrobe . Just awesome and amazing job! Such an great app that provides clothes on rent.,,2,['']
The delivery from flyrobe is never late and the collection is super awesome. What else do you want ? You can take clothes and many other products on rent from an online app like flyrobe.,Super,2,['']
"Obviously , with a new dress also comes the need to wear new accessories. I didn't have anything that matched , so I ordered a some accessories from this site for rent and had a good experience.",,2,['']
The flyrobe online shopping app has blown everyones mind out here! My friends are crazy about this particular app that gives you a huge range of clothes and wears that too on rent and you can totally rely on this app.,,2,['']
My sister bought a ethnic wear from flyrobe online shopping app on rent basis and she looked very beautiful and stunning in it and all my relatives praised that product that was on rent such an amazing product.,,2,['']
"Next time you go out , just rent that gorgeous dress for your dinner date , or get delivery for that coveted gown for your cocktail event in no time. Be it your bridal lehenga , designer outfit for festivals or branded suits for weddings on rent , Flyrobe has got you covered!",Great,2,"[' Be it your bridal lehenga , designer outfit for festivals or branded suits for weddings on rent , Flyrobe has got you covered!']"
"Browse & order online. Schedule delivery for a later date. Own the dress for 4 , 6 , or 8 days. Flaunt your designer look. Free , easy pickup at your convenient time.",,2,['']
"Using the Flyrobe app , you can rent dresses online with absolute ease and it comes with a bunch of cool features and benefits from an online shopping app that is sos profitable for you in all the terms.",,2,['']
"All Ethnic wear rentals from Flyrobe are perfected by custom fitting and quality. The experts from Flyrobe will visit your place , take measurements and get the custom-tailored outfit on your requested time.",Best app,2,['']
"Flyrobe is the best app ever providing clothes and various products that people are in need on a rental basis that too at a cheaper price , I would thanks flyrobe for such an great effort and service to mankind!",,2,"['Flyrobe is the best app ever providing clothes and various products that people are in need on a rental basis that too at a cheaper price , I would thanks flyrobe for such an great effort and service to mankind!']"
"Online shopping would be toitally fun if we would get clothes to wear on rent! Yes absolutely , flyrobe online shopping app provides you various types of clothes with great quality that too on rent and you can give it back soon.",,2,['']
"Everyone would be happy if they had an option on expensive clothes to not to buy but wear it by taking that particular item on a rent basis , so we have an app with such features on your google store itself called the flyrobe.",Superb,1,"['Everyone would be happy if they had an option on expensive clothes to not to buy but wear it by taking that particular item on a rent basis , so we have an app with such features on your google store itself called the flyrobe', '']"
The new flyrobe app has gone crazy in the app store market and every human being is crazy about this upcoming app which provides you different kind of clothes that too on rent at a cheaper cost,,1,['The new flyrobe app has gone crazy in the app store market and every human being is crazy about this upcoming app which provides you different kind of clothes that too on rent at a cheaper cost']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
I did online payement .it came transaction successful and the app automatically got refreshed and money was deducted from my account....no order confirmation also received,Pls dnt do online payment,1,"['it came transaction successful and the app automatically got refreshed and money was deducted from my account', 'no order confirmation also received']"
,,-1,[]
Why it is on rent only..,,1,['Why it is on rent only']
"i have been to all the rental stores where you can rent clothes , but you don't get te branded one's . here at flyrobes you get all the branded clothes at less rate compared to the original price .",Amazing,1,"[""i have been to all the rental stores where you can rent clothes , but you don't get te branded one's ""]"
"i have tried many other site and also shopping apps , but could not find any app or site who provided clothes on rent . but when i used flyrobes i was so happy . i could find all the clothes here and all branded clothes . this is good compared to koovs .",,1,"['i have tried many other site and also shopping apps , but could not find any app or site who provided clothes on rent ']"
"branded clothes are love . and i cannot own everyone of them , flyrobes is such an app that provides all the branded clothes on rent . thank you flyrobes .",,2,['']
"ordered an dress of asos brand , it was so beautiful and also the fitting of the dress was so perfect , i love this brand . thank you flyrobes .",,2,['']
"highly recommended to all the fashion lovers , you get clothes on rent and also wide range of choices . nice app . love it .",,2,['']
want some designer oufits? but cannot pay such huge amount? no problem just try flyrobes they provide clothes on rent . all the designer outfits here will just blow off your mind . just pay the rent and you have one .,,1,[' just pay the rent and you have one ']
"A big thanks to flyrobes , providing clothes on rent has reduced so much of burden . great app . i recommend this app to all . it helped me to a greater extent with my marriage , my wedding gown was not ready and i had my marriage day after tomorrow . my brother suggested me to use flyrobes as he saw the same wedding gown there , and they provided it on rent so it helped me alot . thank you .",,2,['']
"i had earlier used koovs , and i used to shop here . but the quality of the clothes was not so good , and also the fitting was not proper . my friend then suggested me to use flyrobes , here they rented clothes and also the quality of those clothes was good , and also the fitting of the clothes was perfect .",,1,"[' but the quality of the clothes was not so good , and also the fitting was not proper ']"
"Flyrobe has various products for both the women and men shopping , with the best quality products and from the most well known brands . excellent app for getting clothes on rent .",,2,['']
"flyrobe is also available for android and ios users , i has become more convinient to use , also it is better than koovs and voonik which i has used earlier . but the best part of flyrobes is tha it provides clothes on rent . be it the wedding dress or normal dress .",,2,"[' be it the wedding dress or normal dress ', '']"
"my friend has been shopping on every online sites like koovs , myntra , voonik etc . and her collection is good but when she saw me wearing the branded clothes which was difficult for her to find on those sites , and when she asked me about this i suggested her to use flyrobes . she was so happy usong this app , she bought 2 dresses on rent and which were fabulous . kudos flyrobes .",Good app,2,"[' and her collection is good but when she saw me wearing the branded clothes which was difficult for her to find on those sites , and when she asked me about this i suggested her to use flyrobes ']"
"i tried buying clothes roposo , but poor quality , had a bad experience . but after trying out flyrobes and looking at the quality of the clothes , i am surprised and am very happy with my experience on flyrobe .",like it,1,"['i tried buying clothes roposo , but poor quality , had a bad experience ']"
fantastic work . great collection of branded clothing and also one of the amazing feature is that they provide clothes on rent .,,2,['']
"Flyrobe Fashion Shopping App is such an amazing app that it also has a cool section which provides with all the information about the latest styles and trends , which is called #FlyrobeSays . the best feature of flyrobes is that they provide clothes on rent . which is amazing and also gives it a slight edge compared to other apps .",,2,['']
want clothes on rent ? and that too online? go for flyrobes . the best app for renting clothes online . amazing app .,Super,2,"['want clothes on rent ? and that too online? go for flyrobes ', '']"
"my friend needed some clothes on rent , she could not find it anywhere near her place , i suggested her to use flyrobes , and she was happy using the app . great job flyrobes . thank you !",Super,2,"['my friend needed some clothes on rent , she could not find it anywhere near her place , i suggested her to use flyrobes , and she was happy using the app ']"
Flyrobes a great women shopping app ! also for the men's no doubt:P . Loved the collection of clothes available on this app which is not available on any other shoppping apps . .,,2,"[' ', '']"
My mother in law wanted to rent a saree for the reception and she searched on every renting sites but did not find anything good so I told her to try the flyrobes sites and she got the beautiful saree and when the saree was delivered it looked exactly the way it was shown on the app . . Great app ! to get all the clothes on rent .,,1,['My mother in law wanted to rent a saree for the reception and she searched on every renting sites but did not find anything good so I told her to try the flyrobes sites and she got the beautiful saree and when the saree was delivered it looked exactly the way it was shown on the app ']
"The huge and wide variety of clothing and different kinds of products on rent , this online shopping app has something very different than what i saw in koovs and voonik ! They are just amazing and excellent ! great app .",,2,['']
"they also provide us with discounts on the rented clothes , Flyrobe has a dedicated section for Coupons and Deals . Get the best offers and deals always . appreciayted .",,2,"[' appreciayted ', '']"
"buying clothes from those online sites we had to compromise a little , but here on flyrobes you will be able to rent clothes at affordable rates without compromising on quality or brand value .",Nice,2,['']
great app . i would recommend this app to all the women present out there . women shopping just got easy .,Great app,2,['']
"pleased to have used flyrobes . i never used to buy clothes on rent , but flyrobes changed my thought and now i rent clothes and it is good to rent clothes online .",,2,['']
"so dam happy ! great collection From a cocktail party to a wedding , from brunches to dinners or a date , Flyrobe has the best-in-class outfits which are available on rent . excellent job .",,2,['']
Yes,,2,['Yes']
wooahhh . flyrobes amazing collection for women shopping . excellent work i must say .,,2,"['wooahhh ', '']"
Beautiful wedding collection available which is hard to resist . . . . best site to get clothes on rent ! ! ! must download this app for amazing discounts ! !,,2,[' ']
amazing app for renting clothes online . great collection of clothes and also good customer service .,,2,['']
Very happy that I found application this was the condition of a friend and I thank my friend everyday for giving me such a great application,,2,['Very happy that I found application this was the condition of a friend and I thank my friend everyday for giving me such a great application']
Flyrobes ! Amazing app with amazing quality of clothes . What else does a shopaholic need? when we can rent clothes which are worn by celebrities . nd also you get the opportunity to wear . Great app !,,2,[' What else does a shopaholic need? when we can rent clothes which are worn by celebrities ']
"all the women out there , flyrobes is an amazing app for women shopping .",,2,['']
many other apps like koovs and voonik have disappointed me and provided very bad quality of clothes everytime i ordered clothes . Flyrobes is a nice app that rent clothes with good quality as well ! nice app .,,1,['many other apps like koovs and voonik have disappointed me and provided very bad quality of clothes everytime i ordered clothes ']
,,-1,[]
"I dont know why i did not give a negative review the first time i ordered. Probably that was because i thought things would be better the next time. But no! I have had a horrible experience with flyrobe, not once but consecutively for the fourth time! EarlierAfter a lot of hassle i used to get a dress at the doorstep atleast. But this time you went a step further in proving how mismanaged the whole staff and logistics at your place is. Never ever going to order and waste my time on this useless app/website!",Mismanagement at its peak,0,"[' But this time you went a step further in proving how mismanaged the whole staff and logistics at your place is', ' Never ever going to order and waste my time on this useless app/website!']"
I had to attend a party in my office but I had no time to shop so my friend suggested me to try the flyrobes app which rents clothes of various brands for like 4 to 8 days . Great app !,,2,['I had to attend a party in my office but I had no time to shop so my friend suggested me to try the flyrobes app which rents clothes of various brands for like 4 to 8 days ']
It is a nice shopping app,Fashion style,2,['It is a nice shopping app']
"Flyrobes is the best women shopping app . The best part is you dont have to buy the clothes , you just have to rent them at such reasonable prices . You just need to order the dress online and keep it for 4-8 days and flaunt the look :) and the dress would be picked up from the address at your convenient time",,2,"['Flyrobes is the best women shopping app ', ' You just need to order the dress online and keep it for 4-8 days and flaunt the look :) and the dress would be picked up from the address at your convenient time']"
"I have tried many online shopping sites like roposo , voonik , koovs but some or the other way they did not please me and I had to return the clothes . I was just browsing through facebook and came across this app caled flyrobes , I loved the idea of renting clothes as buying designer outfits is way too expensive , and they providing such outfits on rent made me rent an outfit . It was really amazing to rent clothes from flyrobes .",,1,"['I have tried many online shopping sites like roposo , voonik , koovs but some or the other way they did not please me and I had to return the clothes ']"
"My friend was in urgent need of clothes as she wanted to attend a party in her office . She could not find any from voonik and was disappointed . So I told her about the flyrobes app and she started checking clothes on the app , the minute she knew that she could rent the designer outfits she immediately rented one and the dress was very pretty .",,1,[' She could not find any from voonik and was disappointed ']
Nice app...!,Wow...,2,"['', '!']"
The most amazing application that I have used in the recent times for 11:10 closed on it is really so much better,,2,['The most amazing application that I have used in the recent times for 11:10 closed on it is really so much better']
Hannah's,,1,"[""Hannah's""]"
I always shop from this app all the occasions and parties . This app never leaves me disappointed . Prefer shopping from this app more than koovs and other sites .,,1,[' This app never leaves me disappointed ']
"The huge collection and wide variety of clothing and different kinds of products on rent , this online shopping app has something very difficult to find in koovs and voonik! They are just amazing and excellent ! Good app !",,2,"['The huge collection and wide variety of clothing and different kinds of products on rent , this online shopping app has something very difficult to find in koovs and voonik! They are just amazing and excellent ! Good app !']"
Flyrobes provide such good collection of clothes for both men and women who are brand lovers with such reasonable prices that every individual can rent clothes . Great app I must say !,,2,"['Flyrobes provide such good collection of clothes for both men and women who are brand lovers with such reasonable prices that every individual can rent clothes ', ' Great app I must say !']"
Excellent quality of clothes available on this app! Would recommend it to all as it is the best for renting clothes,,2,['Excellent quality of clothes available on this app! Would recommend it to all as it is the best for renting clothes']
Great app Flyrobes for women shopping! Really loved the app .,N,2,['']
"All the designer lovers , You have to check the flyrobes app and rent the clothes which are affordable . Good app!",,2,"['All the designer lovers , You have to check the flyrobes app and rent the clothes which are affordable ']"
Now you can rent clothes at the comfort of your home rather than wasting hours at the market! So Just download this app and start enjoying the benefits . The best app to shop for women and men !,,2,['Now you can rent clothes at the comfort of your home rather than wasting hours at the market! So Just download this app and start enjoying the benefits ']
I had suggested my friend about flyrobes and she rented a dress from it . I had referred flyrobes to her so I received a coupon of 600 and she could avail a dress for free of Rs600 . Great app !,,2,[' I had referred flyrobes to her so I received a coupon of 600 and she could avail a dress for free of Rs600 ']
"My experience with Flyrobes was great ! Great quality clothes , fast delivery and awesome collection . Good app for renting clothes!",,2,"['My experience with Flyrobes was great ! Great quality clothes , fast delivery and awesome collection ', ' Good app for renting clothes!']"
My mom wanted to rent a saree and searched on every renting sites but did not find anything good so I told her to try the flyrobes sites ad she got the prettiest saree and when the saree was delivered it looked exactly the way it was shown on the app . . Great app !,,1,['My mom wanted to rent a saree and searched on every renting sites but did not find anything good so I told her to try the flyrobes sites ad she got the prettiest saree and when the saree was delivered it looked exactly the way it was shown on the app ']
"I only buy clothes from online shopping sites such as koovs , voonik but they never satisfied me , so i just thought of trying the flyrobes app and it turned out to be very good with its collection and the prices are also affordable and renting clothes which the celebrities wore is a dream come true thing !",,2,"['I only buy clothes from online shopping sites such as koovs , voonik but they never satisfied me , so i just thought of trying the flyrobes app and it turned out to be very good with its collection and the prices are also affordable and renting clothes which the celebrities wore is a dream come true thing !']"
Want to wear designer clothes? Try the flyrobes app as they have awesome collections of clothes of various designers at very cheap prices . Great app for renting clothes .,Good aop,2,['']
One of the best women shopping apps ! really loved the collection of this app . Renting clothes has become very easier because of this app .,,2,['']
I wanted to buy a tuxedo for my brother but we did not get any as the fittings were not proper . One of his friend's suggested us to try the flyrobes app and the tuxedo which we rented was so good with such good fitting that now we only rent clothes from flyrobe .,,1,['I wanted to buy a tuxedo for my brother but we did not get any as the fittings were not proper ']
Flyrobes ! Amazing app with amazing quality of clothes . What else does a shopaholic need when we can rent clothes worn by celebrities . Great app !,,2,['Flyrobes ! Amazing app with amazing quality of clothes ']
My dad wanted to wear a sherwani for his diwali party in office so he rented one from flyrobes and his experience was so good that now he suggests everyone to rent clothes from flyrobes .,,2,['']
"Dont have time to shop and dont want to put so much of money on clothes , then just rent some pretty looking dresses from flyrobes at very reasonable prices .",,1,['']
Never thought of renting clothes as I was not very sure of the fiiting of the outfits but when I rented a lehenga from flyrobes I realised that renting clothes is such a good alternative if you dont have any dress to wear . Great app !,,2,['Never thought of renting clothes as I was not very sure of the fiiting of the outfits but when I rented a lehenga from flyrobes I realised that renting clothes is such a good alternative if you dont have any dress to wear ']
Tried buying clothes from roposo and my experience with them was awful . I had downloaded the flyrobes app and was happy with their services .,,1,['Tried buying clothes from roposo and my experience with them was awful ']
Amazing designer outfits available on flyrobes ! Perfect for any occassion I would say . Would recommend it to all . Better than all the other women shopping apps,Amazing designer outfits available on flyrobes ! Perfect for any occassion I would say . Would recommend it to all . Better than all the other women shopping apps,2,[' Would recommend it to all ']
I was recommended by a friend about flyrobes and I purchased a top which was very cute and pretty just like me :p The best part was I could get a dress for free on my next purchase as i was referred by a friend . amazing app for renting clothes .,,2,['']
,,-1,[]
Nice dresses,,2,['Nice dresses']
,,-1,[]
What a fu...king app superb chutyapa Security deposit Rs 800. First time I have seen security deposit. First close ur ecommerce business. This is best idea from my side. Best option for u guys.. Now uninstall the app.. Thank for chutyapa...,What a App,2,[' Now uninstall the app']
,,-1,[]
,,-1,[]
"Well this was my first experience with them and I am sure it was the last. Despite making more than 15 calls to their customer care and getting assured that my outfit will be delivered on time, it wasn't. There was no follow up from the customer care team in respect of delivery time or reason for delay in delivery.After spending all morning and a better half of the afternoon with their customer care, I received the outfit 15 minutes before leaving for the railway station! Extremely disappointing.",Horrible Service,1,[' There was no follow up from the customer care team in respect of delivery time or reason for delay in delivery']
,,-1,[]
,,-1,[]
if you like rental process services you should definitely try this one this one has a lot of great application services at one place,if you like rental process services you should definitely try this one this one has a lot of great application services at one place,2,['if you like rental process services you should definitely try this one this one has a lot of great application services at one place']
i must say there cab be any such other app which provides clothes on rent . great app .,,2,['']
Faces also quite cool you can get anything that you want a very cheap prices,Gud app,2,['Faces also quite cool you can get anything that you want a very cheap prices']
"A big thanks to flyrobe for providing clothes on rent . great app . i recommend this app to all . it helped me big time with my marriage , my wedding gown was not ready and the wedding day was day after tomorrow . my brother suggested me to use flyrobe as he saw the same wedding gown on flyrbes and also the best part was , they provided it on rent . so it was a great help to me . thank you .",,2,['']
,,-1,[]
"I have tried many online shopping sites like roposo , voonik , koovs but non of them made me happy and also the quality of the clpothes was not so good so i had to return it . then i just saw this app caled flyrobe on the pop ups add , so i just downloaded it and broowsed it a littl , i loved the idea of renting clothes as buying designer outfits is way too expensive , and they provided such outfits on rent , made it asy for me to wear one . It was really amazing to rent clothes from flyrobe .",,1,"['I have tried many online shopping sites like roposo , voonik , koovs but non of them made me happy and also the quality of the clpothes was not so good so i had to return it ']"
"i had once ordered a kurta on voonik , but the quality of the cloth was not as good as i expected , but then when i ordered the same on flyrobe and that to on rent , i was much satisfied seeing the quality of the cloth .",,1,"['i had once ordered a kurta on voonik , but the quality of the cloth was not as good as i expected , but then when i ordered the same on flyrobe and that to on rent , i was much satisfied seeing the quality of the cloth ', '']"
"highly recommended to all the fashion lovers and brand conscious people , you will get all the clothes on rent and also wide range of choices . nice app . love it .",,2,['']
have rented clothes online? ever tried flyrobe? do give it a try . best app .,,2,"['have rented clothes online? ever tried flyrobe? do give it a try ', '']"
happy to see such an amazing collection of different clothing . and the best is i can have this just by paying a small amount of money . best app to provide clothes on rent .,,2,['']
great to see such an amazing app with such a big collection of clothes and for every occassion very happy and they provide all these branded clothes on rent .,,2,['']
"great app , i would recommend this app to every shopoholic . can rent clothes of whichever brand they want and also many dresses which are worn by all the flimstars .",,2,['']
great app flyrobe . veryhappy . nowi can rent clothes of whichever brand i want . thank you flyrobe . great app flyrobe . veryhappy . nowi can rent clothes of whichever brand i want . thank you flyrobe .,,2,"[' veryhappy ', '']"
Great app flyrobe for women shopping ! Really loved the app .,,2,['']
i have been shopping on flyrobe since a while now and it has not dissapointed me till now . great app which provides clothes on rent . i would recommend this app too everyone .,,2,['']
"big fan of the flyrobe app now , they provide these clothes on rent , which is a great and unique step . also a lot of work has been reduced , do not have to waste time for searching clother for different occassions , flyrobe has a great collection and also for every single occassion , be it a weedding , a reception , a cocktail party etc . thank you flyobes .",,2,['']
"cannot own one ? no problem now just rent one . on flyrobe you get clothes on rent , and whichever you want . just download the app , choose the dress , select the number of days you want the dress and that's it .",Well n good,1,['cannot own one ? no problem now just rent one ']
cant think of buying branded clothes ? want to get one ? do not worry flyrobe is the best app to have all those branded clothes at your door step . they provide clothes on rent so every individual can fulfill their needs .,Useful app,2,['']
"Dont have time to shop and dont want to spend much of money on clothes? , then just rent some clothes from flyrobe at very reasonable prices . great app .",,2,"['Dont have time to shop and dont want to spend much of money on clothes? , then just rent some clothes from flyrobe at very reasonable prices ', '']"
cool app to get clothes on rent . good app . happy using it .,,2,['']
fabulous collection on flyrobe app great ! would recommend it to all . one of the best app for renting clothes .,,2,['']
flyrobe is also a great shopping app for the men's . even men's can rent clothes online .,,2,['']
excellent and fantastic app flyrobe is . has made women shopping more easy and also with lots and lots of wonderful collection by the great designers .,,2,['']
"flyrobe is one of my favourite fashion store , they provide all the clothes on rent , which is the best part , you do not need to always purchase one . justt rent it . nice app\",,2,[' nice app\\']
ecellent work . great collection of branded clothing and also the amazing feature is that they provide all such clothes on rent . and we can also select the number of days we need to keep it with us .,great collection,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
i usually do not buy clothes on rent because of the poor quality but when i used flyrobe i was very happy seeing the quality of the clothes . nice app .,,1,['i usually do not buy clothes on rent because of the poor quality but when i used flyrobe i was very happy seeing the quality of the clothes ']
In love with this app . works best also with noral data connection . Great collection for both the men and women and better than the other shopping apps like koovs etc .,Useful app,2,['']
who said branded clothes are only for rich people? . and they cannot own them? flyrobe is such an app that provides all the branded clothes on rent . so that everyone can buy and live their dream . thank you flyrobe . great app .,,2,['who said branded clothes are only for rich people? ']
what do i say about flyrobe? one of the best app ever which provides clothes on rent .,,1,['']
want to dress according to the latest fashion trends? without spending much?? flyrobe is the app where you can have clothes on rent .,,1,['']
"looking for an anarkali ?just pick the outfit , select the size and select the variety of payment method and place the order . it is so easy to use . unlike ither apps like voonik the app does not work properly and shuts down at any point of time .",Nice fit,1,[' unlike ither apps like voonik the app does not work properly and shuts down at any point of time ']
Women shopping is so much easier with this application you can rent clothes so easily absolutely amazing,,2,['Women shopping is so much easier with this application you can rent clothes so easily absolutely amazing']
"My friend was in urgent need of clothes as she wanted to attend a cocktail party in her office . She could not find any such dress from voonik or roposo and was disappointed . So I told her about flyrobe app and she then started checking clothes on the app , and when she knew that she could rent the dress . she ordered one .",Nice,1,[' She could not find any such dress from voonik or roposo and was disappointed ']
My sister is a brand consious girl and she wanted to order a lehenga from ZARA so she was searching for it on every online shopping site but she did not get any and was disappointed . later then she was suggested by a friend to try the flyrobe app as they have great collection in clothing . And there she found the lehenga which she wanted and she ordered that and rented it for 4 days and was satisfied with the services of flyrobe . great app for renting clothes . \,gd,2,['My sister is a brand consious girl and she wanted to order a lehenga from ZARA so she was searching for it on every online shopping site but she did not get any and was disappointed ']
nice and good app . not for womens shopping but also for men shopping they have a great collection for both of them .,,2,['']
"once i was just browsing through the interne and i came across many shopping apps , but what amazed me was flyrobe , because it stated that they provide clothes online , also they had a very big collection of different brands . and i must say they have the best collection in case off rental clothes . great app .",,2,['']
saved a lot of money purchasing clothes on rent . rather than purchasing it in thee shop . thanks to flyrobe . great app .,Best app,2,['']
thank you flyrobe for making my experience so much better . loved the idea of ordering clothes on rent .,,2,['']
thank you flyrobe . amazing app for geting clothes on rent and also all the designer clothes . nice app .,,2,['']
thank you flyrobe . great app saved a lot of my money . better than voonik and koovs,Nice,2,['thank you flyrobe ']
"thank you for the designer sarees flyrobe , it was such a great pleasure to shop here . it is a great app . better than the other shopping app such as koovs and roposo",Nice app,2,[' better than the other shopping app such as koovs and roposo']
thank you so much . great help flyrobe was so damn happy . you made my day . thank you for starting such a great shopping app f0or renting clothes .,Good,2,['']
thank you to my friend who suggested me flyrobe . best app which provides clothes on rent . thank you .,,2,['']
thank you to flyrobe for giving such good clothes on rent and that too at cheaper rates .,,2,['']
thank you . great collection of designer clothes . better than other shopping sites koovs and roposo .,Awesome,2,['']
thanks a lot flyrobe you have saved my money big time and now itt has become so easy to rent clothes .,,2,['']
"the app has amaziing collection of coths for all kinds of occassions , flyrobe is an amazing app . gives clothes on rent , has fastr delivery and also the quality of the clothes is the best .",,2,['']
"the app is worth it . it has many features such as easy checkout , and faster delivery , has dedicted section for men and women . nice app . better than voonik i must say .",,2,['']
thanks a ton flyrobe for saving my parents money . now that i can rent clothes online it has been a sign of relief .,,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
Ordered a small size gown for my sister and got the size of a 6 feet tall girl..also the dress was looking very old.,Very bad experience,1,['']
Want to rent clothes at a very reasonable price? Try the Flyrobes as it provides designer outfits on rent at very reasonable prices and you can rent it for 4-8 days and flaunt the look .,,2,['']
Best place to rent clothes at reasonable prices . Flyrobes has the best quality clothes with a very good collection as well .,,2,['']
My experience with flyrobes has been very good . I have been renting clothes from this app regularly . I am recommending this app to all as it is the best for shopping online .,,2,['']
"I am indeed a happy flyrobe user . Thanks to flyrobe for saving my day at the office , because of the amaing blazer which i had ordered on rent . Thank you flyrobe . great app for renting clothes .",,2,['']
"Big fan of the flyrobe app now , they provide these clothes on rent , which is a great and unique step . Do not have to waste time for searching clothes for different occassions , flyrobe has a great collection and also for every single occassion .",,2,['']
I had to attend my friend's birthday party but did not have time to go and shop so I decided to shop online on the online shopping apps but i did not find anything . My sister told me to try the flyrobes app I did and found a very pretty dress which i rented for 4 days and everyone in the party asked me about the dress .,,1,"[""I had to attend my friend's birthday party but did not have time to go and shop so I decided to shop online on the online shopping apps but i did not find anything ""]"
I wanted to buy accessories for my brother's wedding but did not find any in any of the stores so thought of buying it online but I could not find any and saw the ad of flyrobes on asocial networking site and thought of renting accessories . I got such pretty ones in such a reasonable price that I love this app now .,Good app,1,"[""I wanted to buy accessories for my brother's wedding but did not find any in any of the stores so thought of buying it online but I could not find any and saw the ad of flyrobes on asocial networking site and thought of renting accessories ""]"
Apps like koovs and voonik have disappointed me by their late delivery and the quality of the cloth too . Flyrobes is such a good app and the quality of the clothes is also good compared tpo the other shopping apps .,Mr Santosh Pal,1,['Apps like koovs and voonik have disappointed me by their late delivery and the quality of the cloth too ']
"I had been checking all the women shopping apps for buying a gown for my friend's wedding but did not find anything , so i just went through the flyrobe app and found very great collection in the gown section for the wedding and thought of renting one for my friend's wedding . The gown was so pretty that everyone had eyes on it .",Good,2,['']
"Flyrobe is one of my favourite fashion store , they provide all the clothes on rent , the best part is you get to rent the designer outfits at very reasonable price . Good going flyrobes !",,2,[' Good going flyrobes !']
Fabulous collection on flyrobe app great ! I would recommend it to all . One of the best app for renting clothes ad has the best quality of clothes better than the othe women shopping apps I would say .,,2,['']
"I am very fond of branded clothes and what i want is always too expensive to buy . I saw a ad of flyrobes providing clothes on rent , thanks to this app that now I can rent clothes of such brands without worrying .",,1,['I am very fond of branded clothes and what i want is always too expensive to buy ']
