Description,Subject,sentiment,tag
"in our kitty party , we made the statement that women shopping means flyrobe , nothing else can replace it",,1,"['in our kitty party , we made the statement that women shopping means flyrobe , nothing else can replace it']"
"every shopping app charge something for shipping , but there is totally free shipping at flyrobes , it is really mind blowing women shopping app",,2,"['every shopping app charge something for shipping , but there is totally free shipping at flyrobes , it is really mind blowing women shopping app']"
"the biggest secret reveal about celebrities , the clothes they all wear is from flyrobe , flyrobe is really amazing thinng to have clothes on rental basis",,2,"['the biggest secret reveal \x7fabout celebrities , the clothes they all wear is from flyrobe , flyrobe is really amazing thinng to have clothes on rental basis']"
"every lady willl love this app , as it fulfills all the needs of her , flyrobe the best women shopping app i knwon till now",,2,"['every lady willl love this app , as it fulfills all the needs of her , flyrobe the best women shopping app i knwon till now']"
i love to use this flyrobe app . actually i love online shopping . i love to buy clothes rather than rent . but flyrobe made me believe that renting clothes from online shopping app is not a bad option .,,2,"[' but flyrobe made me believe that renting clothes from online shopping app is not a bad option ', '']"
i think this app is suitable to men and women both . i love this app very impressive and attractive clothes collections . best cloth renting app . i would suggest this app to all my friends,,2,['i think this app is suitable to men and women both ']
"for the picture perfect look , outfit is very much important , you can only have it from flyrobe on rental basis , rent clothes guys !it is relly interesting thing",much important,2,"['for the picture perfect look , outfit is very much important , \x7fyou can only have it from flyrobe on rental basis , rent clothes guys !it is relly interesting thing']"
It a really good app,,2,['It a really good app']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
i rented one JACKET from flyrobe and it was so cool . flyrobe provided very good service to me . within a 2 days i received jacket . thanks flyrobe for helping me .,,2,"[' within a 2 days i received jacket ', '']"
4 .7 stars rating for this app . This app is best app for shopping . .I am now a happy buyer of flyrobes . great app . wide range of variety .i love this app .,,2,"[' ', '']"
I have very bad experience . i rented one blouse it was smells like dead fish . very poor quality clothes . they just displaying high figh clothes . please do not rent any cloth from flyrobe app .,,0,[' very poor quality clothes ']
My whole experience is amazing all jewellery and clothes are fabulous . i would like to recommend this app to all my friends and colleagues . great experience of renting clothes and jewellery .,,2,['']
i think flyrobe is coolest shopping app i have seen till now . everybody please download this flyrobes app as it has great and huge collection of clothes for the men and womens both .,,2,['']
One of my friend suggest me this flyrobe app . at a beginning i cannot imagine that the designer outfits are rented at such low price . thanks flyrobe . now i am happy buyer of flyrobe .,,2,['']
"Flyrobe is one of my favourite fashion store , i found this app is the best app for shopping and renting clothes I am now a happy user of flyrobes .",,2,['']
hello friends do you know flyrobe gives Honeymoon Special Offers . i had subscribed this offer for which i was just paid rs 2999 . for 6 western wear outfits and i kept this with me for 10 days !,,2,[' i had subscribed this offer for which i was just paid rs 2999 ']
very impressive and stylish clothes are available at flyrobe . This app is the best app for shopping . friends pllease download this app and start shopping . I am now a happy buyer of flyrobes .,,2,['']
Amazing experiene than what i had earlier with koovs . i think flyrobe the best app for shopping . I am now a happy buyer of flyrobes . now Flyrobe is one of my favourite fashion store .,,2,['']
flyrobe offers all outfits at very low or at affordable price . i love flyrobe app . 5 stars rating for this app . i think this is best app than roposo voonik app .,,2,['']
My sister wanted to attend a new year party in his office so she wanted a crop top which would matches her skirt . she and me bothe were searching in every shopping app but did not find any cool crop top . at least we searched on flyrobe and got nice top . than you flurobe .,,1,"[' than you flurobe ', '']"
Very new and intresting cansept this cloths on rent . i could rent the clothes from this app at very affordable prices .i love its all amazing collection for men and women shopping .,,2,['']
girls now you can not get worry for holiday dresses . flyrobe offers holiday package which includes 4 western wear outfits from their entire collection and we can able to keep such outfits for 10 days !,,2,['girls now you can not get worry for holiday dresses ']
"The tagline of the app is so perfect . You can now rent your favourite designer , branded and holiday outfit at low cost . Amazing app I would say .",,2,['']
Very intresting Conceptsuper quality of clothes are available here . all clothes are at very low price . i was so impressed . flyrobe you are such a amazing app . come up with new offers .,,2,"[' all clothes are at very low price ', '']"
i had a wonderful experience i ordered one Gown from flyrobe for my sister engagement it was so cool and attractiev i am grtting a lot of praises for a gown,Awesome,2,['i had a wonderful experience i ordered one Gown from flyrobe for my sister engagement it was so cool and attractiev i am grtting a lot of praises for a gown']
I am indeed a happy flyrobe user his app is the best app for shopping flyrobe you made me believe that renting clothes from online shopping app is not a bad option .,Awesome,2,['']
Awesome ! Website . . . . solid tadka marke collection for womens . amazing collection of jewellery . i love flyrobe app . i m now a happy renter of flyrobes . this is a very great app .,,2,"[' ', '']"
i can not imagine that the The Bridal outfits are rented at such affordable prices in this app . this app is not only useful for bridal but also for groom . very royal collection for bridal and groom .,,2,[' this app is not only useful for bridal but also for groom ']
Great concept flyrobe keep it up . i found best collection on this app . i can not stop just loving you flyrobe . your my favourite app . please come up with kids collection .,,2,['']
I am indeed a happy flyrobe user . i could rent the clothes from this app at very affordable prices . flyrobe you are a coolest shopping app i have seen till now .,,2,['']
flyrobe provides such a nice outfits on rent Waoh ! i really liked the service and quality of clothes . flyrobe is coolest shopping app i have seen till now .,Like it,2,['']
I had seen cute sweat crop tops on flyrobe and was thinking of buying them as i wanted to wear it for my honeymoon . i rented the sweat crop tops for 8 days .,Super,1,['']
"the services of flyrobe are really nice ,i am safistied with its all over services , keep it up !",Super,2,"['the services of flyrobe are really nice ,i am safistied with its all over services , keep it up !']"
i can find Weekend Getaway through flyrobe . here flyrobe offers us 3 outfits and 3 bags from their entire western wear collection and keep such bag and outfits for 5 days . . . . .,Best,2,"[' ', '']"
I just hate it very unuseble app,,0,['I just hate it very unuseble app']
,,-1,[]
,,-1,[]
,,-1,[]
Love the application definitely one of the best for women shopping,,2,['Love the application definitely one of the best for women shopping']
Not showing anything bullshit,Worst app,0,['Not showing anything bullshit']
,,-1,[]
So much better than I asos like application this is really better I love shopping from the flyrobes,,2,['So much better than I asos like application this is really better I love shopping from the flyrobes']
Great application to help you to rent clothes on the go fashion available here is really amazing I totally love it,,2,['Great application to help you to rent clothes on the go fashion available here is really amazing I totally love it']
absolutely amazing application page design for renting clothes fashion is available on the go with application to get fashion on the go,Love it,2,['absolutely amazing application page design for renting clothes fashion is available on the go with application to get fashion on the go']
Best application for online Fashion shopping is it is so much better than voonik like application which help you to get very expensive clothes,,2,['Best application for online Fashion shopping is it is so much better than voonik like application which help you to get very expensive clothes']
Totally love using this application because of how good it is they have a lot of variety of fashion online available renting women clothing is really easy with this one,,2,['Totally love using this application because of how good it is they have a lot of variety of fashion online available renting women clothing is really easy with this one']
Best application for fashion shopping online I absolutely adore this application they have a lot of great fashion sales which you cannot find anywhere else like voonik,,2,['Best application for fashion shopping online I absolutely adore this application they have a lot of great fashion sales which you cannot find anywhere else like voonik']
I love to use this application it is designed for such a great wardrobe and you can absolutely get lot of clothes wide variety for women shopping with that,,2,['I love to use this application it is designed for such a great wardrobe and you can absolutely get lot of clothes wide variety for women shopping with that']
Best application for online Fashion shopping is it is so much better than voonik like application which help you to get very expensive clothes,,2,['Best application for online Fashion shopping is it is so much better than voonik like application which help you to get very expensive clothes']
Best application has a weenie and navigation and clean designs it is so much better than unique like application I totally love using it definitely the best,,2,['Best application has a weenie and navigation and clean designs it is so much better than unique like application I totally love using it definitely the best']
Absolutely wonderful application has a lot of variety of designs for clothes online Fashion rental service which is best for women shopping,,2,['Absolutely wonderful application has a lot of variety of designs for clothes online Fashion rental service which is best for women shopping']
Awesome app I love using this app because of how good it is this one helps me to get clothes on rental purposes very easily thank you so much for it,,2,['Awesome app I love using this app because of how good it is this one helps me to get clothes on rental purposes very easily thank you so much for it']
Cool application helps you to get all the clothes without any kind of purchases you can simply rent them online one of my favourite applications I have used for fashion shopping till now,Good,2,['Cool application helps you to get all the clothes without any kind of purchases you can simply rent them online one of my favourite applications I have used for fashion shopping till now']
Application totally cool club to use it for women shopping absolutely wonderful and helps you to get premium clothes at a very small price,,2,['Application totally cool club to use it for women shopping absolutely wonderful and helps you to get premium clothes at a very small price']
Renting fashion shopping online is really good it is a really amazing concept which I cannot find anywhere else women shopping is done to simply and better to do from this application's totally loving at,Good,2,"[""Renting fashion shopping online is really good it is a really amazing concept which I cannot find anywhere else women shopping is done to simply and better to do from this application's totally loving at""]"
This is an online portal for rental shopping for women clothing which is very unique I totally love the idea it is amazing and simply awesome to use,,2,['This is an online portal for rental shopping for women clothing which is very unique I totally love the idea it is amazing and simply awesome to use']
Best app I have used till now for online shopping I had a really bad experience with voonik where I had ordered for so many clothes but they did not send it out on time and also I had to attend the party which was really urgent so instead I went for this application's renting clothes is so much better I was able to find really better clothes at a very cheaper price and I was entirely happy with the system it is a really good application I am impressed thoroughly with their execution all the delivery and pic,,2,"[""Best app I have used till now for online shopping I had a really bad experience with voonik where I had ordered for so many clothes but they did not send it out on time and also I had to attend the party which was really urgent so instead I went for this application's renting clothes is so much better I was able to find really better clothes at a very cheaper price and I was entirely happy with the system it is a really good application I am impressed thoroughly with their execution all the delivery and pic""]"
Amazing clothes are available here one of the best applications for finding fashion online if you want to try anything new then I suggest that you go for it this is an absolutely delightful application with the lot of great choices in women clothing,,2,['Amazing clothes are available here one of the best applications for finding fashion online if you want to try anything new then I suggest that you go for it this is an absolutely delightful application with the lot of great choices in women clothing']
,,-1,[]
There should be an option to just see what products are available at the moment . As I checked and like some but almost all were not available for that particular day .,Looks good,1,[' As I checked and like some but almost all were not available for that particular day ']
I just loved my first experience. I was a bit hesitant first but it all came good in the end. I would definitely be ordering again.,Lovely experience!,2,['']
I have been waiting for my refund since last 20 days. I had put the details on website as well as I got a confirmation call for the refund initiation but still no clue. Now they say they don't have my details.,Refund process Sucks,0,[' I had put the details on website as well as I got a confirmation call for the refund initiation but still no clue']
Star,Good,1,['Star']
Open application really try I tried and tested this application has a lot of advantages and variety of clothes other than applications like voonik or roposo,,2,['Open application really try I tried and tested this application has a lot of advantages and variety of clothes other than applications like voonik or roposo']
Flyrobe has made me believe that renting clothes from online shopping app is not a bad option . Totally effective well worth downloading app . Flyrobe is best app for shopping .,,2,"['Flyrobe has made me believe that renting clothes from online shopping app is not a bad option ', '']"
Good services are provides by the Flyrobes . I would surely recommend this app to all the online shopping lovers it is the best free shopping app anyone could ever have .,,2,['']
I had now rent clothes of the famous designers . Do download the flyrobes app as it has great and huge collection of clothes . Best free online shopping app I have seen till date,,2,['I had now rent clothes of the famous designers ']
5/5 stars for this app . i Cannot imagine that branded outfits can be buy at such affordable prices . Superbly made by the developers of the app ! I just love the app a lot .,,2,['']
i like flyrobe app . it is totally free app . it is the best place to rent clothes . I am now a happy buyer of flyrobes .flyrobe has become my beloved shopping app now .,,2,['']
"i am a big fan of the western outfits , but its too costly to buy , so i cannot own them . but flyrobes made it possible for me as they provided western clothes on rent .",,1,"['i am a big fan of the western outfits , but its too costly to buy , so i cannot own them ']"
Flyrobe has great and huge collection of clothes for the men too . it offers incredible outfits and has so many options than any other shopping apps . i like it .,Suprb,2,['']
Are useful for rental services you can rent out every time you want without any problems all design can be rented,,2,['Are useful for rental services you can rent out every time you want without any problems all design can be rented']
i just went through the flyrobe app and found very great collection in the designer sarees section for the wedding occassion . i thought of renting some outfits for my friend's wedding . I love this app .,,2,['']
"It works great on my phone , they have a very fast delivery and quality of the dress is also very nice . best online shopping app I've used till date . this app is extraordinary .",,2,['']
I would like recommend this app to every online shoppers . here we can rent clothes of whatever brand we want and also many dresses which were worn by the movie stars .,,2,['']
How cool is that ! renting a branded outfit rather than buying one . i must say this app is great app for women shopping ! high quality outfits . Ought to obtain flyrube app because it is completely free .,,1,"[' Ought to obtain flyrube app because it is completely free ', '']"
I am a happy renter of flyrobes as it provides good collection of clothes on rent at very cheap price . fantastic app . very convenient . . also very cool to use on mobile phone .,,2,"[' ', '']"
Flyrobe offers too good customer service . Great app with great offers as well . I love flyrobe . it is actually the greatest absolutely free shopiing app than others like voonik and koovs .,Super,2,['']
Highly recommended app to all the college going students . here you will get clothes on rent and also wide range of choices . very convenient app for all of us .,,2,['']
remarkable shopping app which offers outfits which are suitable for mens and womens . . Ideal and free of charge new ideal outfit shopping app . cool app I love to use it`s again and again . .really amazing,,2,[' ']
Flyrobes has saved a lot of my mother's money . now just rent clothes if i have to attend any college function or any ocassion . Great app ! I am now a happy buyer of flyrobes .,,2,[' now just rent clothes if i have to attend any college function or any ocassion ']
I have been recommending all to use flyrobe app once i enjoy the outfits . friends must download app as it has great collections of clothes for every ocassion .you can now change many dresses for your wedding .,,2,['']
"Superbly produced by the developers from the app ! I just enjoy the app a whole lot . Such good fashionable western , branded , and designer outfits offres by this app , this app impressed me a lot .",,2,['']
Rather than buying expensive clothes why not rent the same clothes at cheaper rates . Awesomest app aavailable at free of cost ! In adore while using the flyrobe . .,,1,['Rather than buying expensive clothes why not rent the same clothes at cheaper rates ']
,,-1,[]
So glad I discovered this site ðð,,2,['So glad I discovered this site ð\x9f\x98\x8dð\x9f\x98\x8d']
Super duper amazing ! Flyrobes made my dream come true . Great app ! Super astounding the thoroughly cost-free flyrobe app . .Appreciate buying from this app . Great collection better than koovs and voonik which i used earlier .,,2,"[' ', '']"
Wonderful app Flyrobes is ! This app clearly knows how to attract customers . Better than the other apps I would say . Great app for women shopping at very affordable prices .,,2,['']
"The app works faster and does not crash while making payments ,better than the other apps I would say . Thankful to my friend who suggested me to try the Flyrobes app . Keep it up guys !",,2,[' Keep it up guys !']
i might undoubtedly endorse the flyrobe to each of the online shopping fans mainly because it the highest entirely free of charge feature so that any person could anytime use this app .,,1,['']
Personally speaking Flyrobes is the best place to rent clothes . this app is he most beneficial and absolutely free . Amazing shopping with flyrobe experiene than what i had earlier with voonik and roposo .,,2,['']
i just love this app for its good collection clothes and prices . no doubt flyrobe has to be the best women shopping app . amazing offers and coupon available for shoppers .,,2,['']
I am too happy that flyrobes rents the ethnic outfits . Tremendous appp . . Such good ethnic collection impressed me a lot . I have not come across such a good shopping app in the playstore till now . Awesome app !,,2,"[' ', ' I have not come across such a good shopping app in the playstore till now ']"
I had rented cute sweat skirt on flyrobe and was renting such skirt as i wanted to wear it for a date . i rented this sweat skirt for 8 days .Great help !,,2,[' i rented this sweat skirt for 8 days ']
Flyrobes never failed to impress me . flyrobe is effective so properly on my phone and isn't going to crash just like the other apps like voonik and koovs .,Good app,2,['']
fabulous Flyrobes Team ! I always rent clothes from flyrobes . I really love this app ! i will definately rate flyrobes with 5 stars .amazing app . I just enjoy the app a whole lot .,,2,['']
thanks to the incredible outfit collections . now i can easily rent outfits from flyrobe . I would personally love to recommend it . .probably the most helpful online renting app to all clothes shoper lovers .,,2,"[' ', '']"
"Looking for a designer gown ? just pick the outfit , select the size and select the type of payment method and place the order . i really much like this app .",Rahul,1,"['Looking for a designer gown ? just pick the outfit , select the size and select the type of payment method and place the order ', '']"
viewing me flyrobe is great free shopping app . I've not seen any other great app than flyrobe . i would personally like to recommend it . . probably the most helpful and useful app flyrobe is for all of us .,,2,"[' ', '']"
,,-1,[]
Very supportive site app,,2,['Very supportive site app']
,,-1,[]
,,-1,[]
Totally cool application help me to rent branded wear which are so costly . Flyrobe works and provide service very effectively . I would like to recommend it . I love using this application .,,2,['']
Flyrobe is a very different application you can never find any other application is quite as good as this one it helps you to rent branded outfits very effectively,,2,['Flyrobe is a very different application you can never find any other application is quite as good as this one it helps you to rent branded outfits very effectively']
Used a flyrobe app only for a few days but I have been totally loving this application because of its usefulness it is really good application that you should definitely have,,2,['Used a flyrobe app only for a few days but I have been totally loving this application because of its usefulness it is really good application that you should definitely have']
"Fantastic application I totally love using and it is particularly design for helping to all Bridals and grooms ,very unique wedding collection flyrobe has . it really works effectively for its customers .",,2,['']
I have not seen this kind of superb branded online clothes renting app in the playstore until now . Great app ! I would like to say Flyrobe is a great app for women shopping !,,2,['I have not seen this kind of superb branded online clothes renting app in the playstore until now ']
"Hello friends , please start downloading super cool flyrobe app and enjoy huge collection for Shopping ! it is one of the Best free clothe renting app . It is really interesting to use .",,2,['']
I love to uses application one of the best online clothe shopping application that you can ever find on the entire Play Store . it has number of the ideal characteristics which you will definitely love .,Awesome,2,['']
Coolest application that I've ever used . i had rented Ethnic wear from flyrobe app which are really awesome . I love using this app . i must say this app has very cool collection than voonik .,,2,['']
Absolutely cool and awesome I totally love using it or this is really easy and simple to use . i never find such huge and great outfit collection on any other app . i love renting all types of wear from flyrobe .,,2,['']
"Flroe has extra benefits like it has amazing offers and discounts which would inspired me to rent . i would like to suggest this application to all of you , once you install this application you can be sure that something unique will comes at yours mobile door .",,2,['']
Amazing application high quality of all outfits which will help you to inhance your image at office or at any night club party . With help of flyrobe you can rent dresses online easly .,,2,['']
,,-1,[]
One of the best applications that I found this one is really a unique application with a lot of useful features . i will plan to rent one designer Anarkali dress from flyrobe and no dout i will get fantastic one .,,2,['']
Dear dont Wait for offers . just download flyrobe app and rent expensive designer dresses and many more ! you can rent clothes at low cost without compromising on quality of such clothes .,Good,1,['Dear dont Wait for offers ']
Simple and awesome I totally love it I am giving it a 4 .5 stars rating . what a cool and fabulous collection for men and women shopping . I never thought that i would able to rent such a good quality and branded clothes .,,2,['']
Amazing application I totally love it . Now it is not possible me to live without flyrobe app . It has every type of outfit which i need . It is best shop to rent outfits online .,,2,[' Now it is not possible me to live without flyrobe app ']
Quick and easy to rent online designer clothes on the Internet totally cool and awesome I love using this application has been very useful . i love to say this app is best app for women shopping .,,2,['']
Renting high-quality branded clothes is not difficult for us . Flyrobe has really cool collection for mens and womens both than any other shopping app like voonik and many more ! i love it .,,2,['']
"I really love the idea of renting the branded and designer clothes on rent , Finally I got the application I have been searching for such a long time Thanks flyrobe for saving my money .",,2,['']
,,-1,[]
,,-1,[]
It is best app,,2,['It is best app']
"I just can not stop Loving this application . It works absolutely fine with the latest stylish and trendy outfits , there are lot of new features added . Very effectively thank you so much for the application",Nice,2,"['I just can not stop Loving this application ', ' It works absolutely fine with the latest stylish and trendy outfits , there are lot of new features added ', ' Very effectively thank you so much for the application']"
When i was confused about any product i just mail and then he were called me after 3-5hr it was gr8,Best cc service,1,['When i was confused about any product i just mail and then he were called me after 3-5hr it was gr8']
Love it,,2,['Love it']
Fck app..... Blank screen nothing appears,,0,[' Blank screen nothing appears']
Wanted a suit for 22nd. Couldn't get. Should have more supply per demand.,Less options,1,"["" Couldn't get""]"
,,-1,[]
,,-1,[]
One of the coolest applications available right now this one has a lot of great potential amazing application with lot of interesting features for women,,2,['One of the coolest applications available right now this one has a lot of great potential amazing application with lot of interesting features for women']
hey flyrobe thank for such a amazing collection in men and women shopping . I've not come across this sort of a superb online shopping app on play store . i just love using it .,,2,['']
"the best app i have ever come across , i love the collection of flyrobe ,the best designer dresses at such cheaper rates .",,2,['']
Thanks to the incredible collection for both men and women shopping . i can easily buy the outfits according to me . Flyrobe has made me believe that renting clothes from online shopping app is not a bad option .,,2,"[' Flyrobe has made me believe that renting clothes from online shopping app is not a bad option ', '']"
Buying grest designer outfits has just reached another level . Thanks to flyrobe app for providing us such a incredible collection . i love renting outfits from flyrobe only . Just super cool the app is !,,2,['Buying grest designer outfits has just reached another level ']
I have not come across this sort of a superb designer online cloth renting app in the playstore until now . Great app ! Flyrobe is a great app for women shopping ! i love this app .,,2,['']
After seeing me use the flyrobe online clothe shopping app my colleagues have downloaded the app too and just love renting to the all western and designer outfits on the app .,,2,['']
The quality of outfit is very nice . I had rent one top of zara brand which i want and also now i plan to rent many dresses which are worn by the movie stars .,,2,['']
4 .9 stars for this amazing shopping app i am in love with it . It has some excellent features and also this app does not give any error which i had experienced in roposo .,Good,2,['']
I Would surely recommend this online designer and cool outfit collection app to all the brand fans lovers out there ! Best women shopping app I have nver come across such fabulous app .,,2,['']
"A big thanks to your builder of the flyrobe shopping app ,it was the perfect application which i had been searching for . i had not find such cool collection on voonik . i must say this is best app for women shopping .",,2,['']
Fabulous app flyrobe is . I never find such a wide range of designer outfits and very nice offers on any other online shopping app . i am totally like the flyrobe .,,2,['']
i am in a love with the flyrobe app . here i can get outfits which i have always seen on the celebrities . with help of flyrobe i can rent such red carpet outfits . Thanks to flyrobes !,,2,[' Thanks to flyrobes !']
Astonishingly produced online outfit renting app . Absolutely one with the most useful cost-free shopping app . Great app with great offers as well . I love buying night party clothes from flyrobr .,,2,['']
Wow what an amazing free of cost online shopping app . I had ordered a cool night club outfit from flyrobe and it was too good . i just rock on that night due to amazing outfit .,,2,['']
I will definately rate this flyrobe clothe renting app with 5 stars .i find very nice collection over here and also they provide very good service . flyroe value their customer .,,2,"[' flyroe value their customer ', '']"
Tremendous app ! friends i had very good experience of flyrobe app . I am now a happy buyer of flyrobes . Due to flyrobes app i can able to rent costly dresses at very low cost .,,2,['']
I really love the idea of renting the branded and designer clothes on rent . Thanks flyrobe for saving my hubbys money and my time . i just enjoy shopping on flyrobe .,,2,['']
"What are you big fan of the designer clothes? flyrobe is here for you , just do download the flyrobes app from play store and rent designer clothes which are much expensive at affordable price .",,1,['']
"I would surely rate theis best women shopping classic app with 5 stars as it is the best app . It works great on my phone , they have a very fast delivery and quality of the dress is also very nice",,2,"['I would surely rate theis best women shopping classic app with 5 stars as it is the best app ', ' It works great on my phone , they have a very fast delivery and quality of the dress is also very nice']"
I would like to recommend this app to every online shopper . I tried this app and after that i am suggesting it to you . I bought one dress which are worn by the movie star .,,1,"[' I tried this app and after that i am suggesting it to you ', '']"
My cousins recommended me this free of cost new online outfit shopping app on my cellphone and loved the collection of designer and branded outfits . It is a good quality application . We make full use of the application,,2,[' We make full use of the application']
I love suggesting this app to all branded outfit lovers . I love using this aap and now flyrobe become one of my favourite fashion store . I am now a happy buyer of flyrobes .,,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
Flyroe is a nice app where you could get all the clothes on rent. Huge collection of major brands clothes and also have many dresses for each and every occassion.,,2,['']
"I was in urgent need of clothes as I wanted to attend BFF wedding. I could not find anarkali dress from voonik and i was so disappointed. At least i tried flyrobe app and i started checking clothes on the app, and i got perfect anarkali dress which i want and i ordered it.",,1,[' I could not find anarkali dress from voonik and i was so disappointed']
"Flyrobe is great app for the womens shopping, Huge collection of designer sarees available on flyrobes at affordable prices. I am now happy byuer of flyrobe.",,2,['']
It has a very huge collection in the clothing section. All major branded clothes are available on this application. I just love all apparels collection. Good job flyrobes people!,,2,[' All major branded clothes are available on this application']
I usually do not buy clothes on rent. I am not sure about quality of such online clothes. but when i used flyrobe i was very happy seeing the quality of the clothes.,,1,['I usually do not buy clothes on rent']
I am a big fan of the designer clothes and now due to flyrobe app i can able to rent such expensive designer clothes at very low price . In adore while using the application .,,2,['']
Amazing collections in the app. I would like to say that there cannot be any other app that would provide clothes on rent at such affordable price,,2,[' I would like to say that there cannot be any other app that would provide clothes on rent at such affordable price']
I am renting clothes from this app as they have a huge collection for all the occasions and parties. This app never makes me disappointed . I love you flyrobe.,,1,[' This app never makes me disappointed ']
Keep it up developer of this app! Really Hats off to all flyrobe team. I just can not stop using this application. I love using it. Flyrobe you know how to attract customers.,,2,[' Flyrobe you know how to attract customers']
"Highly recommended app to all the Designer and fashion lovers out there, The quality of the clothes of this app are so superior which i am in like with it.",,2,['']
I had used several online shopping apps but none impressed me. But this was something different it has been the greatest of them all. This app providing great offers as well.,,2,['']
Flyrobe team you all are just Fantastic! I have no words for your huge collection. I am very much impress with your job! Great job. keep it up team!,Flyrobe team you all are just Fantastic! I have no words for your huge collection. I am very much impress with your job! Great job. keep it up team!,2,[' keep it up team!']
Flyroe is one of the best shopping app! It is mainly designed for women shopping. Really amazing app with amazing offers as well. I just love this app for its good collection of clothes.,,2,['']
Do not worry just download the flyrobes app and rent clothes at affordable prices. Flyrobes I love you to the core! You know how to attract customers.,,2,['']
Hey friends flyrobes never failed to impress me. The changing offers impress me and the prices of the outfits also. this awesome new online shopping app could be the ideal for women shopping,,2,[' The changing offers impress me and the prices of the outfits also']
The outfits that youâve always seen on the celebrities are now yours. I am not joking my friends just sit back and listen up It Is possible due to flyrobe application.,,1,"[' I am not joking my friends just sit back and listen up It Is possible due to flyrobe application', '']"
Hey Flyrobe team I love you to the core! As you all are saved a lot of my husband's money.I now just rent clothes from flyrobe application. Good job taem. Keep it up!,,2,['I now just rent clothes from flyrobe application']
Flyrobe is not only a good app but it is also more good for collection of clothes. i would personally recommend this online clothes renting app to all my freinds.,,2,['']
Thanks a ton to flyrobe for saving my day at the office. I am indeed a happy flyrobe user. Great app for renting clothes. I love you to the core!,,2,['Thanks a ton to flyrobe for saving my day at the office']
"Wonderful Highly recommended app to all the designer clothes lovers out there, you get clothes on rent and also wide range of choices. Amazing app. I love it. goood 1",,2,[' goood 1']
"Looking for a honeymoon dress? just pick the outfit, select the size and select the type of payment method and place the order. Thanks flyrobe for saving my time and money.",,1,"['Looking for a honeymoon dress? just pick the outfit, select the size and select the type of payment method and place the order', '']"
My cousins recommended me this flyrobe application on my cellphone and i loved its all offers It is a good quality application. We make full use of the flyrobe application,,2,[' We make full use of the flyrobe application']
,,-1,[]
"Your Suits are Limited , If anyone tries to checkout the msg shows some items are missing , kindly choose something else . why??? You are making me Fruatrated ....you haven't mention any policies regarding damage of suit ....what if your items get lost or spoiled by party beverage on suit somehow what will you do to us or what will you take and how will you settle the cost of suit.....Nothing had been written",You are making Fun of everyone,0,"['Your Suits are Limited , If anyone tries to checkout the msg shows some items are missing , kindly choose something else ']"
,,-1,[]
,,-1,[]
,,-1,[]
My experience with flyrobe was superb! It is great app now I rent clothes only from Flyrobes. Flyrobes is the best app for shopping for both men and women.,,2,['']
Flyrobe you are nice and cool with various collections of clothes and many varities of bags. Great collection better than voonik which i used earlier.,,2,['']
Oh my God! this was my reaction when I saw flyrobe first time. I would say that this app till now is the best app where you can rent clothes online.,,2,['']
My sister wanted to attend bff farewell party in her office so she wanted a one design gown. I searched in every shopping app but did not find any good gown for her. My friend suggested me to try the flyrobes app. I did and now I love the app.,,2,[' I searched in every shopping app but did not find any good gown for her']
"Great collection better than roposo which i used earlier. I am happy user of this application, I orderd some clothes from flyrobe and my experience was great.",,2,['']
Flyrobe due to you renting clothes has become so easy plus shopping has become easier too. I am very much impress with the service provided this app and now I continue buying clothes from this app!,,2,['Flyrobe due to you renting clothes has become so easy plus shopping has become easier too']
Flyrobe is India's most amazing shopping app. I have never come across this kind of shooping app on play store. I love this app to the core.,,2,['']
I may think that designer outfits are out of reach as they cost hell lot of money. But now it is possible to me to rent such designer outfits at very low cost.,,1,['I may think that designer outfits are out of reach as they cost hell lot of money']
Flyrobe due to you i can able to rent expensive clothes. I also able to rent the same clothes at cheaper rates. My friends start downloading the flyrobes app which is the best shopping app for renting clothes.,,2,['']
A big many thanks for your developers flyrobe. it was the perfect software which i'd been searching from long time. It has many wonderfull collection of dresses and also i do not have to pay a huge amount for such dresses.,,2,['']
"Hello all, please download flyrobe application and enjoy its usefulness in our daily life. The fast delivery impressed me a lot and they never fail to impress me with the offers.",,2,['']
"Personally speaking Flyrobes is the best place to rent all types of clothes. Rather than buying expensive clothes ,rent the same clothes at cheaper rates. Just download the flyrobe app.",,1,"[' Rather than buying expensive clothes ,rent the same clothes at cheaper rates']"
Time waste app,,0,['Time waste app']
Flyrobe app provides such good service that I continue buying clothes from this app. Nice and cool app with various collections of clothes. Great collection better than voonik which i used earlier.,,2,['']
I never try buying clothes on rent because. i doubt that clothes which are available on rent are of poor quality but when i used flyrobe i was very happy seeing the quality of the clothes.,,1,['I never try buying clothes on rent because']
"Due to flyrobe i dont face any difficulty to find shops that rents good quality designer and branded dresses, because of flyrobe it is very easy to rent clothes at affordable prices.",,2,['']
Thanks to my office colleague who introduced the free online shopping application to me. I am in love with the app. It has better than any other online shopping apps.,,2,['']
Hey you all please download this application. Flyroe was the best app i could ever have. it was not only a online shopping app my fashion but also my fashion guide.,Good,2,"['Hey you all please download this application', '']"
"Tthank you so much my dear flyrobe application. Thanks to the extraordinary collection for mens and womens shopping. Now i can quickly rent the outfits, it is so easy now.",,2,['']
