Description	Subject	sentiment	tag
The delivery and pick-up system of this app is great. They always ensure to be on time and provide with the best of all services.		2	['']
This app has all the best and sought after designer clothes and that too at very affordable prices. My best app for shopping online. Way better than voonik.		2	['']
This is my favourite shopping app. Always had a great time shopping with it.	Great app	2	['']
Very easy and convenient app. I am a big fan of this app. My mom enjoys shopping with this app as well.		2	['']
Very unique and awesome collection of jewellery. Loved every bit of shopping with this app. It has become my favourite online shopping app.		2	['']
This app is so light on my pockets. Love shopping with this app always. Saves you a lot of money while renting clothes.		2	['']
		-1	[]
This app is just what I wished to have. Renting clothes made easy by flyrobe. A far better app than asos.		2	['']
A very user friendly application with easy navigation. Love how the layout of the app is designed.		2	['']
I am very happy with this app. Love to explore the amazing and never ending they have.		2	['']
This app is the best in comparison with voonik or roposo for the wide variety of clothing they have for both men and women.		2	['']
Such a cool app it is. You can find all kind of under one roof that too for such amazingly low prices.		2	['']
Love this app for the kind of services they provide. Always on-time delivery and pick-up. Something which other apps like voonik and roposo lack.	Love u	1	[' Something which other apps like voonik and roposo lack']
Online shopping made easier. Now you can rent clothes at the comfort of your home rather than wasting hours at the market finding the perfect thing you want. This app is simply awesome.	Very good for shoping	2	['']
A very user friendly application with easy navigation. Love how the layout of the app is designed.		2	['']
Now you can have your favourite designerâs latest collection in your wardrobe without spending all your savings. And this is possible with flyrobe only. The best app so far. Better than asos.		2	[' And this is possible with flyrobe only', '']
Just a few clicks and you have your desired clothes at your doorstep. All this at very affordable prices that would amaze you. Lovely app it is.		2	['']
This app rocks. Better than voonik , roposo , asos and all other apps I have used so far. The quality of clothes and the customer services are amazing.		2	['']
Women shopping is well defined by flyrobe. You can find something to wear for all kinds of occasions be it an office party or any function at home or an old school re-union. This app has it all.		2	['']
Wonderful app ! Awesome clothing and accessories collection at very affordable prices. What more could anyone ask for.		2	['']
Renting clothes and flyrobe go hand in hand. Renting clothes was never so easy. You can have your kind of dresses in your kind of budget within minutes with this app. Hands down to it.	Very nice	2	['']
Awesome fashion portal. Much better than roposo and other apps. Love this app like crazy.		2	['']
Amazing designs at very reasonable prices. Finding these kind of deals elsewhere is next to impossible. This app is much better than voonik in all terms.		1	[' Finding these kind of deals elsewhere is next to impossible']
i m Happy Birthday application now that I found it I'll never stop using it it is really good beer this application	Nice	2	["i m Happy Birthday application now that I found it I'll never stop using it it is really good beer this application"]
A must have app for the fashionistas out there. Trust me you will love the amazing designs they have.	Love it	2	['']
You can never be disappointed with this app. This app has something everyone. The collection is so huge that you just cannot choose one.		1	[' The collection is so huge that you just cannot choose one']
I love the kind of clothing this app has and the excellent collection which has so many variety so choose from. This app is love.	Good app	2	['']
Love to shop with this app anyday. Their accessories and jewellery collection something very irresistible. The best part is you can rent out whatever you like and own it for as long as you wish.		2	['']
A must have app for everyone. You can rent clothes for any occasion you want at very affordable prices and flaunt yourself like trendsetter with the latest and trendy collection they offer.		2	['']
Really lovely app. Saves both time and money. Renting clothes is the best thing.		2	['']
This app makes your life easier ! There is nothing like shopping from the comfort of your home and finding exactly what you want at much affordable prices.		2	['']
Fantastic app ! Had a very good experience with them. Looking forward for more such amazing shopping experiences. Love this app.		2	['']
Nice	Bitan	2	['Nice']
The services are very good. Very much impressed with all the services provided. From easy purchasing to quick delivery , everything is so good about this app. Not to forget the brilliant western clothing collection they have.		2	['']
Itâs a lovely app ! Easy navigation and very user-friendly. Now I never have to worry about what to wear for any occasion. There is always flyrobe by my side.	mr. ram	2	[' There is always flyrobe by my side', '']
Awesome app ! The best thing about this app is it recommends products according to your dressing style. You can browse just what you want and save time.	Super	2	['']
The ethnic collection this app has is just too amazing and much better than voonik and other such apps.	Nice	2	['']
Gorgeous collection ! The kind of clothes they have in store is the best compared to asos and others similar apps.		2	['']
flyrobe provide a great range of variety in women shopping as well as men shopping. The quality is amazing and the prices are affordable as well		2	['flyrobe provide a great range of variety in women shopping as well as men shopping', ' The quality is amazing and the prices are affordable as well']
it was a family function and I was confused what to wear so I decided to rent clothes from flyrobe which was so amazing that I would recommend people about it		2	['it was a family function and I was confused what to wear so I decided to rent clothes from flyrobe which was so amazing that I would recommend people about it']
This app amazes me with the much affordable prices for everything from clothing to accessories to handbags and jewellery. This app is fantastic.	Nice appsâ¦	2	['']
I ordered an dress from asos brand from flyrobes which quality was the best from many other which I ordered from other shopping sites		2	['I ordered an dress from asos brand from flyrobes which quality was the best from many other which I ordered from other shopping sites']
koovs is yet another new app launched in todays market whivh provides the same features as many others , but still it is not as good as flyrobes which is better then all other		0	['koovs is yet another new app launched in todays market whivh provides the same features as many others , but still it is not as good as flyrobes which is better then all other']
women shopping now becomes more easy and also their husbands would be much more relaxed because of the4 shopping appilcation		2	['women shopping now becomes more easy and also their husbands would be much more relaxed because of the4 shopping appilcation']
I came accros roposo app which is a competitor for flyrobes , I used roposo but it was a bad experience.too which flyrobes was better		2	['too which flyrobes was better']
vooniky newly launched application provides the same facility as flyrobes and roposo , but the quality of the cloth is not soo good as compared to the quality of the colth provided by flyrobes		0	['vooniky newly launched application provides the same facility as flyrobes and roposo , but the quality of the cloth is not soo good as compared to the quality of the colth provided by flyrobes']
I love everything in this app. Amazing products with affordable prices and wide variety to choose from		2	['I love everything in this app', ' Amazing products with affordable prices and wide variety to choose from']
I am totally in love with this app. This app is absolutely amazing. It works so much smoother and makes shopping so much easier and fun than any other shopping app I know.		2	['']
As we know that know a days rent cloths is available on the shopping apps too , Flyrobes which is a great app for this kind of shopping		2	['As we know that know a days rent cloths is available on the shopping apps too , Flyrobes which is a great app for this kind of shopping']
This is a must have app if you love to shop. Love the deals. Love renting the trendy clothes they have in store.		2	['']
Renting clothes has made my life so much easier and this app has just added bling to it. I love this app like crazy and always prefer shopping from this app over asos.		2	['']
The Lehengas and Anarkalis and other ethnic collection this app has is wonderful. I always shop from this app for all occasions and functions. I would choose this app anyday over voonik for the amazing collection and quality of products it has.		2	['']
This app has just everything that a women clothing collection must have. I enjoy shopping from this app. And they always the latest collections as well	well done	2	[' And they always the latest collections as well']
it was my friend's birthday the next day and I had to attend her birthday party for which I had no clothes so I decided to rent clothes from flyrobes	Hi	1	["it was my friend's birthday the next day and I had to attend her birthday party for which I had no clothes so I decided to rent clothes from flyrobes"]
The quality of clothing is always amazing and the delivery is always on time. Been shopping from this app for a long time and always satisfied		2	['The quality of clothing is always amazing and the delivery is always on time', ' Been shopping from this app for a long time and always satisfied']
voonik roposo koovs are the competitors of flyrobe , I did not have a very good experience with any of the apps flyrobes was great		2	['voonik roposo koovs are the competitors of flyrobe , I did not have a very good experience with any of the apps flyrobes was great']
You can find all the latest and trendy collection on this app for the best prices possible. Always better shopping than roposo. This app totally rocks	Nice app	2	[' This app totally rocks']
Love this app ! I can shop for my full family at just one place for all kinds of occasions. They have a very vast variety and the collection is always upto date and trendy		2	['Love this app ! I can shop for my full family at just one place for all kinds of occasions']
asos is a brand in flyrobe which is a very good rand the quality is amazing and the style is unique		2	['asos is a brand in flyrobe which is a very good rand the quality is amazing and the style is unique']
The delivery is never late and the collection is super awesome. Always enjoy shopping from this app. This app never fails to impress me with the amazing collection it has and always keeps the latest trends updated.		2	['']
Great app ! Wide range of products at very affordable prices. One of the best app for renting clothes.		2	['']
Absolutely love this app. Women shopping was never so easier.		2	['']
This app is better than asos for me. I like shopping from this app because they give the lowest possible prices for the best clothing collection.		2	['']
Thanks to the cloth renting system of this app. I am always well dressed for any kind of party or get together		2	[' I am always well dressed for any kind of party or get together']
Nice and stylish clothing. The collection is wide with lots of variety		2	[' The collection is wide with lots of variety']
The collection of denims , jumpsuits , skirts , t-shirts etc is excellent. The best app for western clothing compared to voonik. This app has a huge collection		2	[' This app has a huge collection']
I love this app ! The products are awesome and the quality is superb as well. Just made my 2nd order and looking forward for more such amazing shopping endeavours.		2	['']
Love how this app has all kinds of women clothing. Very versatile and unique collection.		2	['']
The collection of jackets , gowns and maxi dresses etc is brilliant. So many options to choose from at the lowest price ever.		2	['']
Amazing app,super collections really loved it	Good	2	['Amazing app,super collections really loved it']
One of the best apps for renting clothes. You can find all the latest trends and much more at the best prices. Their ethnic wear collection is brilliant.	Gajab	2	['']
The jewellery and other accessories collection is simply amazing. Enjoy shopping with this app more than voonik.		2	['']
Excellent app ! Easy to order , quick delivery and great choice of clothing. Shopping with this app can never go wrong , app ! Easy to order , quick delivery and great choice of clothing. Shopping with this app can never go wrong ,		2	[' Shopping with this app can never go wrong , app ! Easy to order , quick delivery and great choice of clothing', ' Shopping with this app can never go wrong ,']
All of the big and best brands for such reasonable prices. One of the many reasons to love this app.		2	['']
Hands down to this app. Amazing for women clothing and accessories. One stop shop for all needs. Loving this app. Enjoy shopping from this app.		2	['']
Very variety app and useful and excellent team work and good experience	Good shopping app	2	['Very variety app and useful and excellent team work and good experience']
Wide range of products with lots of variety for both men and women in reasonable prices. Best app when compared to roposo , voonik etc.		2	['']
This app has the best prices in comparison with other such apps like voonik , roposo etc. The best of collection at very affordable prices makes me shop more from this app.		2	['']
Love buying clothes from flyrobe. The easy renting facility has made me a trendsetter in my friends circle. Thanks to this app which has all trendy and latest collection at such reasonable prices.		2	['']
Best app for women clothing. The collection super amazing and the quality is too good.	Loved it	2	['']
Always on trend and updated collection. With so many brands and a wide variety to choose from. This app never fails to impress me in terms of women clothing.	Good	2	['']
I always have something new and different to wear that sets me apart from everyone else. Thanks to this amazing app. This app has made my life easier		2	['I always have something new and different to wear that sets me apart from everyone else']
Great items and good quality. Never disappointed with whatever I have purchased so far. Would recommend this app to anyone	Great	2	[' Never disappointed with whatever I have purchased so far']
Now I always have something to wear on any kind of occasion. Thanks to flyrobe. Just a few clicks and Im good to go	Nice clothes in aap	2	[' Thanks to flyrobe']
This is one of the best app for renting clothes. Would recommend everyone to have this app. It is better than voonik anyday		2	[' Would recommend everyone to have this app', ' It is better than voonik anyday']
The collection of jewellery and bags is sooo amazing and affordable at the same time. This app never disappoints me in terms of fashion.		2	['']
One of the best app for fashion clothing. The collection of western outfits and accessories is awesome.		2	['']
Good quality materials so far. Love all the products and designs they have. Huge huge collection with so many big brand and designer dresses. Best app for women clothing.		2	['']
Love the quality of products they offer. Much more better in terms of quality than other apps like roposo , voonik etc. Will buy from them again		2	[' Will buy from them again']
Wonderful app ! User friendly and makes viewing the selections and making purchases so much easier. Never had any issues with it.		2	['']
Their sherwani and suits collection is to die for. This app has so much variety to choose from. Enjoy shopping from this app.	Waooo	2	['']
The clothing and accessories on this app are so much more affordable than other similar apps such as asos etc. Love shopping and saving from this app		2	['The clothing and accessories on this app are so much more affordable than other similar apps such as asos etc']
Renting clothes has never been so easy. This app is a saviour. Simply amazes me with the much affordable prices for everything.	Good	2	['']
I have always loved flyrobe. Shopping with this app so much more easier than other apps like roposo , asos etc. Totally in love with the amazing collection they have.		2	['']
Love flyrobe ! This app makes shopping so much easier. All the fashionistas are going to love this app for all the great styles it has		2	['Love flyrobe ! This app makes shopping so much easier']
Great way to shop and save at the same time which is a rare thing to find. Love this app. The collection this app has is just too amazing and far better than voonik and other such apps	nice app	2	['Great way to shop and save at the same time which is a rare thing to find', ' Love this app', ' The collection this app has is just too amazing and far better than voonik and other such apps']
Itâs a wonderful app ! Easy to navigate and very helpful. Now I always have something to wear at all occasions.		2	['']
Nice fashion portal. Much better than roposo and the like. Loving this app more and more each day.	Nice	2	['']
Really loved this app and the ease with which we can rent out clothes anytime. Going to shop a lot in the future	Good	2	[' Going to shop a lot in the future']
I enjoy the kind of clothing that this app has and the gorgeous collection they have in store. Much much better than asos and others	Loved it	2	['I enjoy the kind of clothing that this app has and the gorgeous collection they have in store', ' Much much better than asos and others']
All the latest fashion trends are available at very affordable prices. You can rent clothes of your choice anyday anytime you want.		2	['']
This app is a real deal breaker. Loved the services they provide		2	['This app is a real deal breaker']
All kind of fashion clothing is available in this app that too for very reasonable prices. You can buy all that you want at one place with just few clicks. Its an amazing app		2	[' You can buy all that you want at one place with just few clicks']
Women shopping and flyrobe go hand in hand. Totally in love this amazing app.	An	2	['']
A big thanks to you guys for making this app. This is a wonderful app for women shopping.		2	['']
I am very delighted with this app. This is just what I was wishing to have from a long time.		2	['']
		-1	[]
Nice one and febusles		2	['Nice one and febusles']
		-1	[]
		-1	[]
Best rental app very good		2	['Best rental app very good']
It s asam like beautiful apps ...world famous apps this apps		2	['']
		-1	[]
		-1	[]
		-1	[]
Nyc app I love it	Good	2	['Nyc app I love it']
I have enquired about renting and the pre wedding photoshoot via chat with one of the executive. But its been more than 12 days that I have not even got a single call. She took my all details. I am still waiting for answer of my queries.	No follow up of queries	1	[' I am still waiting for answer of my queries']
good one		2	['good one']
		-1	[]
		-1	[]
Rental services and more battery than buying from voonik roposo like applications which are more costly and professional where which you don't use again and again you should totally go for rental		0	["Rental services and more battery than buying from voonik roposo like applications which are more costly and professional where which you don't use again and again you should totally go for rental"]
Windows application you can be ensured of getting all the great services open place totally amazing to use and part 2 I totally agree with the people who give it up I start		2	['Windows application you can be ensured of getting all the great services open place totally amazing to use and part 2 I totally agree with the people who give it up I start']
I totally love this application amazing dresses an amazing service and the customer service is also very polite they understand the needs and then respond accordingly		2	['I totally love this application amazing dresses an amazing service and the customer service is also very polite they understand the needs and then respond accordingly']
one of the best possible applications that you can get for women shopping online it is really. Uses applic recommended to buy a		2	[' Uses applic recommended to buy a']
I wish that this application at moral more products and also make it availability presents in many other cities this is totally a great app I can make all my friends jealous with this close that I can read from a		2	['I wish that this application at moral more products and also make it availability presents in many other cities this is totally a great app I can make all my friends jealous with this close that I can read from a']
I would love to know that this product are available so easily they have an amazing and unique inventory which is not available in any other application like roposo this is totally a cool app to use		2	['I would love to know that this product are available so easily they have an amazing and unique inventory which is not available in any other application like roposo this is totally a cool app to use']
It is very different and attractive all the entire collection is beautiful it is so much fun to shop for from this application really easy		2	['It is very different and attractive all the entire collection is beautiful it is so much fun to shop for from this application really easy']
Acid of buying house renting is so much better happy to save a lot of money and also gave you great products at cheap prices definitely go for it		2	['Acid of buying house renting is so much better happy to save a lot of money and also gave you great products at cheap prices definitely go for it']
UI grid concept I am waiting for more and more collections to be added I totally recommend this app to all my friends few lines		2	['UI grid concept I am waiting for more and more collections to be added I totally recommend this app to all my friends few lines']
All the bags are pics from time to time they have a great collection of clothes to which is so much better than many other applications like roposo		2	['All the bags are pics from time to time they have a great collection of clothes to which is so much better than many other applications like roposo']
Just awesome I just love the collection of this application may be more beautiful thank you so much for getting this application online		2	['Just awesome I just love the collection of this application may be more beautiful thank you so much for getting this application online']
Use convenient application to get rental cloth online it is really fun to uses application		2	['Use convenient application to get rental cloth online it is really fun to uses application']
The prices are really seen on top of that you can get from any great discounts to which is really amazing I am totally in love with this application nOW		2	['The prices are really seen on top of that you can get from any great discounts to which is really amazing I am totally in love with this application nOW']
Grid application based services with the sharp you can be satisfied with whatever you buy it is really awesome here		2	['Grid application based services with the sharp you can be satisfied with whatever you buy it is really awesome here']
Makes it amazingly easy to use I was using that application for quite a long time for renting clothes and it is not so famous I totally love is online great apps with lot of features that you can rent clothes easily hear that you can be happy with whatever you by newline amazingly good have 10 clothes I am totally happy that I got this application it is really one of the best app that you can find online for renting cloth		2	['Makes it amazingly easy to use I was using that application for quite a long time for renting clothes and it is not so famous I totally love is online great apps with lot of features that you can rent clothes easily hear that you can be happy with whatever you by newline amazingly good have 10 clothes I am totally happy that I got this application it is really one of the best app that you can find online for renting cloth']
Cool application and cool services they have been in demand for great product for all over my area it is really providing one of the best services about Cool application to rent close online it is so much easier than any other applications that I get for buying clothes like voonik	Good	2	['Cool application and cool services they have been in demand for great product for all over my area it is really providing one of the best services about Cool application to rent close online it is so much easier than any other applications that I get for buying clothes like voonik']
Amazingly good app for online shopping that you can rent clothes so easily it is really one of the best applications that I've ever use		2	["Amazingly good app for online shopping that you can rent clothes so easily it is really one of the best applications that I've ever use"]
Vocational and emergency where you can definitely go for that application they help you to get all the products on time delivery is really great	Great app	2	['Vocational and emergency where you can definitely go for that application they help you to get all the products on time delivery is really great']
Application cool features has so many great discounts and deal going on you can rent everything so easily	Loved it..	2	['Application cool features has so many great discounts and deal going on you can rent everything so easily']
Nice Singly good app with lots of great solutions to your every rental close clothing problem you can get an extensive wardrobe your	Good	2	['Nice Singly good app with lots of great solutions to your every rental close clothing problem you can get an extensive wardrobe your']
The The office wear collection so elegant and graceful. One of the best app ever made for women clothing. wear collection so elegant and graceful. One of the best app ever made for women clothing.The office wear collection so elegant and graceful. One of the best app ever made for women clothing.	Good luck	2	['']
All the description of the application products are really accurate and they help you to rent according to your needs which is really good		2	['All the description of the application products are really accurate and they help you to rent according to your needs which is really good']
I would not have any problem in this application they provide everything so easily and one of the best applications I have found online	Good app	2	['I would not have any problem in this application they provide everything so easily and one of the best applications I have found online']
Wow this is so easy to use I am totally have done this application has been renting lot of clothes from this application for the past few days and totally happy with that		2	['Wow this is so easy to use I am totally have done this application has been renting lot of clothes from this application for the past few days and totally happy with that']
cool and panic do use it is a great concept and very cool best app I have ever come across in the recent past		2	['cool and panic do use it is a great concept and very cool best app I have ever come across in the recent past']
Will wearing any application like voonik roposo don't offer you many choices but this application is really awesome and you can rent in try clothes for a minimal amount		2	["Will wearing any application like voonik roposo don't offer you many choices but this application is really awesome and you can rent in try clothes for a minimal amount"]
Nice app	Mohit	2	['Nice app']
Good collection and the quality is good I was happy with the customer service who help me out in time to get the good product for my needs new life patli		2	['Good collection and the quality is good I was happy with the customer service who help me out in time to get the good product for my needs new life patli']
Really fun and easy to use I was a big fan of many other applications like bro quotes but once I got this application I totally forgot about them this is totally cool and awesome		2	['Really fun and easy to use I was a big fan of many other applications like bro quotes but once I got this application I totally forgot about them this is totally cool and awesome']
Very convenient to use the customer service was really helpful and user friendly they help me to get whatever I wanted was a really easy solution they are really helpful in terms of everything		2	['Very convenient to use the customer service was really helpful and user friendly they help me to get whatever I wanted was a really easy solution they are really helpful in terms of everything']
Very different concept I can always rely on them for helping me deliver all the great products on time it is really want uses of		2	['Very different concept I can always rely on them for helping me deliver all the great products on time it is really want uses of']
Amazingly great product great quality of products and prices are also really cheap you can we ensure that you are getting the best quality clothes online		2	['Amazingly great product great quality of products and prices are also really cheap you can we ensure that you are getting the best quality clothes online']
Makes it really a great application to shop for renting clothes is much better and easier rather than buying them		2	['Makes it really a great application to shop for renting clothes is much better and easier rather than buying them']
Amazingly cool and they have an extensive collection of accessories and clothes to match with your dresses which is really fun I totally love the experience your		2	['Amazingly cool and they have an extensive collection of accessories and clothes to match with your dresses which is really fun I totally love the experience your']
One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add	One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add	2	['One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add One of the best applications it is so much better than room owner for raposo this application has lot of advantages to add']
Fantastic products which are not available easily available here great products from mango and many other designer Where are available so easily		2	['Fantastic products which are not available easily available here great products from mango and many other designer Where are available so easily']
Totally cool application with great services I am happy that I found this application soon all my friends recommended it to me		2	['Totally cool application with great services I am happy that I found this application soon all my friends recommended it to me']
I was sceptical about the entire experience of women shopping online but this application change my perspective this is totally worth it you're free definitely give it a try	Nice app	2	["I was sceptical about the entire experience of women shopping online but this application change my perspective this is totally worth it you're free definitely give it a try"]
Nexus amazingly simple and easy to use I got the products once and it was really amazing have been trying this application eversense		2	['Nexus amazingly simple and easy to use I got the products once and it was really amazing have been trying this application eversense']
Many applications like voonik should definitely learn from this one this application is really cool really great app to use		2	['Many applications like voonik should definitely learn from this one this application is really cool really great app to use']
Awesome way to deliver dress the pickup and drop and they have a really encouraging customer care service who will help you every time		2	['Awesome way to deliver dress the pickup and drop and they have a really encouraging customer care service who will help you every time']
Totally appreciate the effort put in by the skin and they have made their best possible to make more and more products available for rent it is really one of the best applications to use		2	['Totally appreciate the effort put in by the skin and they have made their best possible to make more and more products available for rent it is really one of the best applications to use']
Make it amazingly simple and easy to use one of my favourite application for a good service for anyone who wants to rent clothes		2	['Make it amazingly simple and easy to use one of my favourite application for a good service for anyone who wants to rent clothes']
One of the must have applications if you need a lot of clothes buying is not the solution renting yes you should definitely go for this application Android one		2	['One of the must have applications if you need a lot of clothes buying is not the solution renting yes you should definitely go for this application Android one']
Most fantastic application it is really cool and has so many uses it is so much better to print cloth instead of buying to save a lot of money	Ur app	2	['Most fantastic application it is really cool and has so many uses it is so much better to print cloth instead of buying to save a lot of money']
I wanna have all the accessories that I needed for my location and where it was really good tonight where is also great for renting here	Amazing	2	['I wanna have all the accessories that I needed for my location and where it was really good tonight where is also great for renting here']
I was totally thrilled to know that they were delivering in my area this is one of the best applications I have come across for clothing for women shopping online it is a really great little service		2	['I was totally thrilled to know that they were delivering in my area this is one of the best applications I have come across for clothing for women shopping online it is a really great little service']
I can get any product that I want really good condition to and it was really a satisfying experience for rent		2	['I can get any product that I want really good condition to and it was really a satisfying experience for rent']
		-1	[]
Provide great service in coordination absolutely love the collection and it is really awesome to know		2	['Provide great service in coordination absolutely love the collection and it is really awesome to know']
One of the best applications I have ever used for getting all the products at one place occasional where and everything is available so easily		2	['One of the best applications I have ever used for getting all the products at one place occasional where and everything is available so easily']
Location great to use on my phone it seems up properly on all my devices so much convenient		2	['Location great to use on my phone it seems up properly on all my devices so much convenient']
Totally recommend this application to all my friends they also love that and it was really one of the best applications that I would ever get totally amazing great job		2	['Totally recommend this application to all my friends they also love that and it was really one of the best applications that I would ever get totally amazing great job']
Added to the surrounding network there obviously doing that best and I would totally encourage them to make this service available everywhere in India		2	['Added to the surrounding network there obviously doing that best and I would totally encourage them to make this service available everywhere in India']
I really more affordable rather than having to buy costly of clothes that you would never wear this is one of the must have applications for any girls phone		2	['I really more affordable rather than having to buy costly of clothes that you would never wear this is one of the must have applications for any girls phone']
Kishan reduces it was totally fun to use and getting any kinds of brands is easy I got all the top brands here you live close	Loved it	2	['Kishan reduces it was totally fun to use and getting any kinds of brands is easy I got all the top brands here you live close']
Also use this application to get a dress that was not easily available to buy and renting it was such a better option that I always rent clothes from that application professional purposes		0	['Also use this application to get a dress that was not easily available to buy and renting it was such a better option that I always rent clothes from that application professional purposes']
What is one of the best services that I am used in the recent yeah it is amazingly helpful and in terms of service there also really great		2	['What is one of the best services that I am used in the recent yeah it is amazingly helpful and in terms of service there also really great']
Play services the customer care is really good and understanding and they are continuously adding products again and again so it is really fun	Nice	2	['Play services the customer care is really good and understanding and they are continuously adding products again and again so it is really fun']
Delhi if I wear a dress I need not spend lots of money and effort and trying to search for a 10 bit I can use this application instead says me a lot of time and efforts		1	['Delhi if I wear a dress I need not spend lots of money and effort and trying to search for a 10 bit I can use this application instead says me a lot of time and efforts']
Cool application this is the one destination for on price of online clothing rental very for all the people who need to save a lot of money on shopping		2	['Cool application this is the one destination for on price of online clothing rental very for all the people who need to save a lot of money on shopping']
Ration the services are also really improving once you get this app you can be assured of getting all the great services ever		2	['Ration the services are also really improving once you get this app you can be assured of getting all the great services ever']
Amazingly good as it is really unique concept and can rent clothes so easily rather than buying from recruiter like application		2	['Amazingly good as it is really unique concept and can rent clothes so easily rather than buying from recruiter like application']
Really fun amazing up it has been my companion for online shopping is a shop alot I am using this rental app which is helping me to save a lot of money		2	['Really fun amazing up it has been my companion for online shopping is a shop alot I am using this rental app which is helping me to save a lot of money']
Cool application cool services they have a great customer care service will help you to find every right product according to your choices amazingly good to use		2	['Cool application cool services they have a great customer care service will help you to find every right product according to your choices amazingly good to use']
My favourite top stylish celebrities and fashion brands switch off too costly to buy are available so cheap leave her to rent you can use it every time you need to wear a		2	['My favourite top stylish celebrities and fashion brands switch off too costly to buy are available so cheap leave her to rent you can use it every time you need to wear a']
Application for the people who don't have the time to choose from thousands of products to buy instead they can rent it easily from your		0	["Application for the people who don't have the time to choose from thousands of products to buy instead they can rent it easily from your"]
Applications do not offer as many good things as this one pair brands and very fair prices it is really one of the best app to use		2	['Applications do not offer as many good things as this one pair brands and very fair prices it is really one of the best app to use']
Application is well suited for all those people who want to rent clothes it is a very unique concept and really good to use		2	['Application is well suited for all those people who want to rent clothes it is a very unique concept and really good to use']
Amazingly good they have a lot of great services available online it is really simple to shop for	Abc	2	['Amazingly good they have a lot of great services available online it is really simple to shop for']
Manager orders on the go with this application amazingly good features are available in SAP to easily		2	['Manager orders on the go with this application amazingly good features are available in SAP to easily']
Videos because of him going on in this application from time to time really cool and fun to use		2	['Videos because of him going on in this application from time to time really cool and fun to use']
Painting online 4000 from thousands of brands and exclusive fashion products is really awesome if it totally get this application for all kinds of product	usenoe	2	['Painting online 4000 from thousands of brands and exclusive fashion products is really awesome if it totally get this application for all kinds of product']
Attensa variety at a very fair price they help me to save a lot of money by able to rent clothes this is amazing to use.		2	['']
Match pandamania applications all the products are available for all kinds of possible colours prices and sizes and brand	Match pandamania applications all the products are available for all kinds of possible colours prices and sizes and brand	2	['Match pandamania applications all the products are available for all kinds of possible colours prices and sizes and brand']
the designs of the clothes are also amazingly God it is one of my Master application and totally have it for the purposes		2	['the designs of the clothes are also amazingly God it is one of my Master application and totally have it for the purposes']
real simple to get rental clothes rather than having to Sachin buy close every time you can simply red then which is so much fun India		2	['real simple to get rental clothes rather than having to Sachin buy close every time you can simply red then which is so much fun India']
Online shopping has never been easier rental shopping makes it so easy that I can get whatever I want at very cheap prices		2	['Online shopping has never been easier rental shopping makes it so easy that I can get whatever I want at very cheap prices']
Amazingly good application with lots of fun things to do and it has really one of the most suited applications		2	['Amazingly good application with lots of fun things to do and it has really one of the most suited applications']
Full application with so many cool features available that you will be amazed to find how good it is it is one of the best applications that I have ever got you like		2	['Full application with so many cool features available that you will be amazed to find how good it is it is one of the best applications that I have ever got you like']
Big fan of the application they have a lot of great choices to choose from I definitely ask you to try it		2	['Big fan of the application they have a lot of great choices to choose from I definitely ask you to try it']
The delivery service of this application is also really cause you will be able to get everything so easily here it is really an awesome afterwards	Useful	2	['The delivery service of this application is also really cause you will be able to get everything so easily here it is really an awesome afterwards']
Cool application cool services I have been using this application for really long time now and it is totally fun things you like		2	['Cool application cool services I have been using this application for really long time now and it is totally fun things you like']
Cloth using this application it is so much easier and fun to use totally recommending at		2	['Cloth using this application it is so much easier and fun to use totally recommending at']
cool application interface it is really fun in terms of renting clothes online is amazing to use		2	['cool application interface it is really fun in terms of renting clothes online is amazing to use']
